regime,pkg,rep,h,est,se
varmiss,bjs,356,0,1.855523458014432,.0688295643870093
varmiss,bjs,356,1,2.615263527111438,.0787434273843391
varmiss,bjs,356,2,3.290420521603664,.0767027599536661
varmiss,bjs_wtr,356,0,2.013672360859346,.0705658066770427
varmiss,bjs_wtr,356,1,2.575854841773662,.0807934064992254
varmiss,bjs_wtr,356,2,3.039780459243048,.0806140828411802
varmiss,dcdh,356,0,1.800987942313182,.093271616305872
varmiss,dcdh,356,1,2.25258402957232,.1194711756357259
varmiss,dcdh,356,2,3.024433186811531,.1222646413692624
varmiss,lpdid,356,0,1.704734162099635,.0959351620451275
varmiss,lpdid,356,1,2.117964917004781,.1311087246272216
varmiss,lpdid,356,2,3.125088285644519,.1387007951003698
varmiss,lpdid_rw,356,0,1.800988069843092,.0965729562973581
varmiss,lpdid_rw,356,1,2.233798814464633,.1311013645881293
varmiss,lpdid_rw,356,2,3.005746640615176,.140750963972755
varmiss,sa,356,0,1.894686684702262,.0837158600200581
varmiss,sa,356,1,2.608304050200211,.0938543926352579
varmiss,sa,356,2,3.319003189789391,.0979583752927071
varmiss,csdid,357,0,2.278381051680268,.1047506817070573
varmiss,csdid,357,1,2.794743133068428,.1140948338245886
varmiss,csdid,357,2,3.218550240355902,.1098928663964972
varmiss,jwdid,357,0,2.044443301595163,.0707256836023654
varmiss,jwdid,357,1,2.7092065173854,.0832335186393477
varmiss,jwdid,357,2,3.356182221895015,.0809922766820813
varmiss,jwdid_uc,357,0,2.044443301595161,.0799957277513243
varmiss,jwdid_uc,357,1,2.709206517385394,.0924114303951371
varmiss,jwdid_uc,357,2,3.356182221894997,.0877044659263448
varmiss,bjs,357,0,2.014050896999834,.0725974896825733
varmiss,bjs,357,1,2.695501940084796,.0851011330392751
varmiss,bjs,357,2,3.346316183975432,.0824055581482894
varmiss,bjs_wtr,357,0,2.150604751495848,.0742994956979418
varmiss,bjs_wtr,357,1,2.67240128677804,.0856960940985172
varmiss,bjs_wtr,357,2,3.135272471350618,.0855079325237082
varmiss,dcdh,357,0,1.838922223352725,.10112580632558
varmiss,dcdh,357,1,2.399125313795468,.1340577833416091
varmiss,dcdh,357,2,3.044417919712038,.1306017139106254
varmiss,lpdid,357,0,1.790154827321746,.1038934745885742
varmiss,lpdid,357,1,2.374236520747562,.1504198662476954
varmiss,lpdid,357,2,3.08593890541367,.1434377951618375
varmiss,lpdid_rw,357,0,1.838922683739118,.1044204437357836
varmiss,lpdid_rw,357,1,2.392540413394358,.1522232728671838
varmiss,lpdid_rw,357,2,2.97391779428061,.143926824178364
varmiss,sa,357,0,2.092399206210774,.0879349130449606
varmiss,sa,357,1,2.735667008640135,.0988169862341473
varmiss,sa,357,2,3.406697971904129,.1032184311690259
varmiss,csdid,358,0,1.962191356537313,.1062110326980143
varmiss,csdid,358,1,2.545250939584538,.1089204103414838
varmiss,csdid,358,2,3.088746524107332,.1031861536542182
varmiss,jwdid,358,0,1.745856303648367,.0672180514184015
varmiss,jwdid,358,1,2.429716921104959,.078031440554988
varmiss,jwdid,358,2,3.166390722824029,.0730161340072867
varmiss,jwdid_uc,358,0,1.745856303648363,.0817289722341226
varmiss,jwdid_uc,358,1,2.429716921104953,.0894456917581734
varmiss,jwdid_uc,358,2,3.166390722823993,.0808613855672696
varmiss,bjs,358,0,1.749916283658877,.0683343161515108
varmiss,bjs,358,1,2.443181719434506,.0792920600551275
varmiss,bjs,358,2,3.176746299468505,.0741342061009486
varmiss,bjs_wtr,358,0,1.929832478448134,.0703204845413568
varmiss,bjs_wtr,358,1,2.456022204603869,.0803967623545595
varmiss,bjs_wtr,358,2,2.971214856093866,.0774170680663265
varmiss,dcdh,358,0,1.599924299365971,.094763754281291
varmiss,dcdh,358,1,2.240256381971218,.1262286125337272
varmiss,dcdh,358,2,2.831496607847587,.1200041870081493
varmiss,lpdid,358,0,1.493286157645279,.0981319503309168
varmiss,lpdid,358,1,2.12480938635209,.1385215467792995
varmiss,lpdid,358,2,2.858129002519076,.1336487494154158
varmiss,lpdid_rw,358,0,1.599923490320247,.1002376431128019
varmiss,lpdid_rw,358,1,2.2006119939964,.1379670734688561
varmiss,lpdid_rw,358,2,2.763404803126426,.1349523846557111
varmiss,sa,358,0,1.768584629192744,.087814720043985
varmiss,sa,358,1,2.454938735785013,.0949691340706777
varmiss,sa,358,2,3.174509793580569,.0958485963509183
varmiss,csdid,359,0,1.930770438613854,.1072229411202288
varmiss,csdid,359,1,2.445887048511739,.108859471571178
varmiss,csdid,359,2,2.996350779080362,.1085723965860235
varmiss,jwdid,359,0,1.884791448869761,.0689187155303604
varmiss,jwdid,359,1,2.623400739767021,.0811527796497066
varmiss,jwdid,359,2,3.280637824469071,.0818978349788616
varmiss,jwdid_uc,359,0,1.884791448869772,.0782469362689885
varmiss,jwdid_uc,359,1,2.623400739767046,.0884227676690953
varmiss,jwdid_uc,359,2,3.280637824469095,.0882532835372297
varmiss,bjs,359,0,1.895283368292439,.0702508061580491
varmiss,bjs,359,1,2.640428335016622,.0830850630051805
varmiss,bjs,359,2,3.297987148922402,.0823894460504853
varmiss,bjs_wtr,359,0,2.040667770930668,.0731537300181336
varmiss,bjs_wtr,359,1,2.568976940796347,.0841299133736529
varmiss,bjs_wtr,359,2,3.096850183370407,.084553305353846
varmiss,dcdh,359,0,1.797754976549069,.1008275369890795
varmiss,dcdh,359,1,2.315873975894501,.1377746028550939
varmiss,dcdh,359,2,2.979864123424024,.129485135812757
varmiss,lpdid,359,0,1.71174072098522,.1020720130246821
varmiss,lpdid,359,1,2.180541718499919,.1557756839608861
varmiss,lpdid,359,2,2.945796855861335,.145089830099674
varmiss,lpdid_rw,359,0,1.79775501837805,.1038558510264809
varmiss,lpdid_rw,359,1,2.325958247984738,.1616868520049537
varmiss,lpdid_rw,359,2,2.865252771754512,.1455959887892205
varmiss,sa,359,0,1.914535298872436,.0868718551037269
varmiss,sa,359,1,2.654665375296573,.0962381743870822
varmiss,sa,359,2,3.318575677007018,.1038751258204001
varmiss,csdid,360,0,1.956618876075194,.1010253961108114
varmiss,csdid,360,1,2.349792070683072,.1112104156497843
varmiss,csdid,360,2,2.889531738099921,.1072925201618313
varmiss,jwdid,360,0,1.878526540629526,.0693252989275598
varmiss,jwdid,360,1,2.483223104550605,.0793012311960847
varmiss,jwdid,360,2,3.282938107653937,.0746682226088527
varmiss,jwdid_uc,360,0,1.878526540629502,.0800960065199617
varmiss,jwdid_uc,360,1,2.4832231045506,.0903338638682008
varmiss,jwdid_uc,360,2,3.282938107653923,.0826191458048471
varmiss,bjs,360,0,1.903911934663483,.0720517816506439
varmiss,bjs,360,1,2.479311285587301,.0814111303017506
varmiss,bjs,360,2,3.289781610172213,.0755056183703657
varmiss,bjs_wtr,360,0,2.077698470227915,.0737884401643184
varmiss,bjs_wtr,360,1,2.452142468385318,.0829233763033301
varmiss,bjs_wtr,360,2,3.052219028173567,.0788488252655576
varmiss,dcdh,360,0,1.892787090559371,.095365786837795
varmiss,dcdh,360,1,2.167834161396301,.1392998536140238
varmiss,dcdh,360,2,3.078481856487199,.1281389277808423
varmiss,lpdid,360,0,1.78574909183955,.0985746901636514
varmiss,lpdid,360,1,2.092591812222047,.1512139477425
varmiss,lpdid,360,2,3.106395434347881,.1395192512924293
varmiss,lpdid_rw,360,0,1.892787101888973,.0999951573776856
varmiss,lpdid_rw,360,1,2.194513704292652,.156525055271034
varmiss,lpdid_rw,360,2,3.013803451316652,.1418441206282845
varmiss,sa,360,0,1.890565039253019,.0863379062808192
varmiss,sa,360,1,2.496271764752656,.0948943940535752
varmiss,sa,360,2,3.247989635337213,.09796137279392
varmiss,csdid,361,0,2.029694317333881,.1086765734752002
varmiss,csdid,361,1,2.574371051555255,.1162137921535108
varmiss,csdid,361,2,3.089380951585945,.1109028040980689
varmiss,jwdid,361,0,1.740787777669366,.0729720293432716
varmiss,jwdid,361,1,2.59942152695304,.0847146134318504
varmiss,jwdid,361,2,3.281687095429571,.0799527237677506
varmiss,jwdid_uc,361,0,1.740787777669371,.0828580489590083
varmiss,jwdid_uc,361,1,2.599421526953037,.0979233532883101
varmiss,jwdid_uc,361,2,3.281687095429589,.0874799572772266
varmiss,bjs,361,0,1.73396866213443,.0753296726130806
varmiss,bjs,361,1,2.598468904092442,.08728066006485
varmiss,bjs,361,2,3.262930244538438,.0810856307018988
varmiss,bjs_wtr,361,0,1.89663339425897,.0785131545005534
varmiss,bjs_wtr,361,1,2.545383592783764,.0882034702355754
varmiss,bjs_wtr,361,2,3.026052935609187,.0860561447345414
varmiss,dcdh,361,0,1.577084357799811,.1008270265649066
varmiss,dcdh,361,1,2.258820589134841,.1279119169769488
varmiss,dcdh,361,2,2.897752479892019,.1354134673208582
varmiss,lpdid,361,0,1.484255757715642,.1062274336122734
varmiss,lpdid,361,1,2.177156005162569,.1469820858793431
varmiss,lpdid,361,2,2.931497717787159,.154782294066712
varmiss,lpdid_rw,361,0,1.577083878243367,.1073660306932166
varmiss,lpdid_rw,361,1,2.273652929259395,.150337572432569
varmiss,lpdid_rw,361,2,2.763180420404167,.1601666485974365
varmiss,sa,361,0,1.693583737466679,.0929343260547267
varmiss,sa,361,1,2.576649218170505,.1057362808077555
varmiss,sa,361,2,3.302725681774185,.1031055536980106
varmiss,csdid,362,0,1.828524346294139,.1082325578754523
varmiss,csdid,362,1,2.492855354032169,.1102877563963048
varmiss,csdid,362,2,2.962625975881903,.1061810706725148
varmiss,jwdid,362,0,1.764539629361801,.0707773403798964
varmiss,jwdid,362,1,2.524959596082654,.0820672375613265
varmiss,jwdid,362,2,3.104387529003109,.0815406841813898
varmiss,jwdid_uc,362,0,1.764539629361805,.0803624019086955
varmiss,jwdid_uc,362,1,2.524959596082667,.0947665115976551
varmiss,jwdid_uc,362,2,3.104387529003119,.0872059634017541
varmiss,bjs,362,0,1.77401051783454,.0725107107346855
varmiss,bjs,362,1,2.528323058813839,.0839544062619261
varmiss,bjs,362,2,3.128815356722043,.0819120141661973
varmiss,bjs_wtr,362,0,1.968036910424416,.0772513764905231
varmiss,bjs_wtr,362,1,2.477794302416441,.0845038784343112
varmiss,bjs_wtr,362,2,2.945728255595895,.0851118652849473
varmiss,dcdh,362,0,1.61173846305596,.0992326605817545
varmiss,dcdh,362,1,2.164245437175485,.1302711574587459
varmiss,dcdh,362,2,2.70499186054546,.1325271214918844
varmiss,lpdid,362,0,1.539832356454914,.1008404514615637
varmiss,lpdid,362,1,2.040512837190789,.1417573296095314
varmiss,lpdid,362,2,2.742325426363617,.1476561576246405
varmiss,lpdid_rw,362,0,1.611738103922602,.1023708028582259
varmiss,lpdid_rw,362,1,2.170154673045563,.1435709571629716
varmiss,lpdid_rw,362,2,2.615543868407171,.14910344486907
varmiss,sa,362,0,1.709953517485925,.0872113895635547
varmiss,sa,362,1,2.475824407003656,.0976800364970888
varmiss,sa,362,2,3.024798459574857,.0980149934957681
varmiss,csdid,363,0,1.970043570151208,.103443608127063
varmiss,csdid,363,1,2.442253647174269,.107626028622507
varmiss,csdid,363,2,2.94060002941344,.1047408507359711
varmiss,jwdid,363,0,1.795646741846554,.0734801197770211
varmiss,jwdid,363,1,2.481438336710623,.0811836767621411
varmiss,jwdid,363,2,3.207893537136671,.0781159076268945
varmiss,jwdid_uc,363,0,1.795646741846554,.0830341484512532
varmiss,jwdid_uc,363,1,2.481438336710621,.0937962262621387
varmiss,jwdid_uc,363,2,3.207893537136679,.0868334570057355
varmiss,bjs,363,0,1.783397599069986,.073945580787797
varmiss,bjs,363,1,2.504943995346366,.0826086230392432
varmiss,bjs,363,2,3.216220853316827,.0787485213757708
varmiss,bjs_wtr,363,0,1.961499581713952,.0757189204497843
varmiss,bjs_wtr,363,1,2.471962870389689,.0842312822311237
varmiss,bjs_wtr,363,2,2.996627970076133,.0834740181086421
varmiss,dcdh,363,0,1.752710576400276,.1015683803680895
varmiss,dcdh,363,1,2.23857121402724,.1280930366854073
varmiss,dcdh,363,2,2.984185602634332,.1293695058007492
varmiss,lpdid,363,0,1.658835804960697,.1053272755140067
varmiss,lpdid,363,1,2.15741099153928,.1446141404459444
varmiss,lpdid,363,2,3.134352638261553,.1491998712303368
varmiss,lpdid_rw,363,0,1.75271156665399,.1063967791267399
varmiss,lpdid_rw,363,1,2.22675666200128,.1445433781593632
varmiss,lpdid_rw,363,2,2.906021302673,.1580176639970756
varmiss,sa,363,0,1.815335168960857,.092533624763007
varmiss,sa,363,1,2.489207433181778,.1008559119290295
varmiss,sa,363,2,3.235542562154744,.0991450199340039
varmiss,csdid,364,0,1.923562466554875,.1071658249308704
varmiss,csdid,364,1,2.54928377855457,.1119259455716216
varmiss,csdid,364,2,2.942409094564201,.1063813996128156
varmiss,jwdid,364,0,1.792216667549734,.0708737479420316
varmiss,jwdid,364,1,2.614034613085758,.0772566029085093
varmiss,jwdid,364,2,3.092569362298734,.076199362918947
varmiss,jwdid_uc,364,0,1.792216667549734,.0805477794489948
varmiss,jwdid_uc,364,1,2.614034613085768,.0856657058208763
varmiss,jwdid_uc,364,2,3.092569362298732,.0821881143095125
varmiss,bjs,364,0,1.802122719540421,.073085614530733
varmiss,bjs,364,1,2.639060534747841,.0786616044265361
varmiss,bjs,364,2,3.12232312922788,.0771086137353666
varmiss,bjs_wtr,364,0,1.96324551077123,.0746816864642266
varmiss,bjs_wtr,364,1,2.563543436124746,.0798829654355301
varmiss,bjs_wtr,364,2,2.963389419535815,.0783633165535252
varmiss,dcdh,364,0,1.573233420238011,.1026392734836626
varmiss,dcdh,364,1,2.197404434680839,.1280801825105318
varmiss,dcdh,364,2,2.7410535506043,.1217782196261983
varmiss,lpdid,364,0,1.471960619024244,.1052300187697926
varmiss,lpdid,364,1,2.204488413945783,.1399057402360016
varmiss,lpdid,364,2,2.823887844897334,.1307330239245049
varmiss,lpdid_rw,364,0,1.573233777199153,.1069543058376664
varmiss,lpdid_rw,364,1,2.305964901433325,.1409800690605817
varmiss,lpdid_rw,364,2,2.71704647047473,.1306407413904978
varmiss,sa,364,0,1.756650421916789,.0879275328277028
varmiss,sa,364,1,2.540749130784611,.0937066648114804
varmiss,sa,364,2,2.989329924859889,.097181992968589
varmiss,csdid,365,0,1.790503591766439,.1093661674023293
varmiss,csdid,365,1,2.260457397674618,.1123969367573961
varmiss,csdid,365,2,2.806961772497233,.1108179834705942
varmiss,jwdid,365,0,1.723740095543028,.0754137585623701
varmiss,jwdid,365,1,2.44351073640212,.0820846549865256
varmiss,jwdid,365,2,3.137454895158044,.0818108287035343
varmiss,jwdid_uc,365,0,1.723740095543026,.08409666735565
varmiss,jwdid_uc,365,1,2.443510736402107,.092628485652352
varmiss,jwdid_uc,365,2,3.137454895158027,.0879300003644025
varmiss,bjs,365,0,1.719521398263169,.0776471230357016
varmiss,bjs,365,1,2.473376118025044,.0837430439754753
varmiss,bjs,365,2,3.128219576449737,.0830547193283789
varmiss,bjs_wtr,365,0,1.899674686108483,.081167324930591
varmiss,bjs_wtr,365,1,2.416577589989174,.0853451172972496
varmiss,bjs_wtr,365,2,2.922167025048111,.0867705728734338
varmiss,dcdh,365,0,1.597407141795477,.102002972188963
varmiss,dcdh,365,1,2.013183181431402,.1368565177305551
varmiss,dcdh,365,2,2.813982791408106,.1301320420759507
varmiss,lpdid,365,0,1.497671385797646,.1032445901411744
varmiss,lpdid,365,1,1.92299121814044,.1559313865714421
varmiss,lpdid,365,2,2.669468615300414,.1462820782463966
varmiss,lpdid_rw,365,0,1.597407214214962,.105052212413977
varmiss,lpdid_rw,365,1,2.056067781011289,.1606143804677888
varmiss,lpdid_rw,365,2,2.56408692074112,.1460540314058867
varmiss,sa,365,0,1.715413487006595,.091876027118995
varmiss,sa,365,1,2.424048556839563,.097645088880068
varmiss,sa,365,2,3.070683746568191,.1008084714312589
varmiss,csdid,366,0,1.910505105895509,.1025723224417911
varmiss,csdid,366,1,2.527731228281859,.1110756696807245
varmiss,csdid,366,2,2.983054585814631,.1069115495287321
varmiss,jwdid,366,0,1.734108972235775,.0713322089078453
varmiss,jwdid,366,1,2.515276283617085,.0812199970876934
varmiss,jwdid,366,2,3.137865602999612,.0822428075525211
varmiss,jwdid_uc,366,0,1.734108972235773,.0805479454621504
varmiss,jwdid_uc,366,1,2.51527628361709,.0927261871588985
varmiss,jwdid_uc,366,2,3.137865602999621,.0895845100929306
varmiss,bjs,366,0,1.731637749683955,.0723587262436649
varmiss,bjs,366,1,2.513700849856832,.0823277592181059
varmiss,bjs,366,2,3.128737748932849,.0829071794231964
varmiss,bjs_wtr,366,0,1.911205958872017,.0763054421350822
varmiss,bjs_wtr,366,1,2.488739906435512,.0838640130408557
varmiss,bjs_wtr,366,2,2.929359108830113,.0860612374229779
varmiss,dcdh,366,0,1.704852698655799,.0949175299016498
varmiss,dcdh,366,1,2.115500133626629,.1359776381337407
varmiss,dcdh,366,2,2.729436398908496,.1336372966924706
varmiss,lpdid,366,0,1.613729048452674,.0990474122741156
varmiss,lpdid,366,1,2.055252017656075,.1494429290357749
varmiss,lpdid,366,2,2.81833874647115,.1491176034850943
varmiss,lpdid_rw,366,0,1.704852257700776,.099976437530667
varmiss,lpdid_rw,366,1,2.196371172877206,.1492106838947884
varmiss,lpdid_rw,366,2,2.657283941995161,.1511929217030803
varmiss,sa,366,0,1.740406007276806,.089343997394126
varmiss,sa,366,1,2.53096606330208,.1002582613710448
varmiss,sa,366,2,3.185124748346754,.1042293660536092
varmiss,csdid,367,0,2.227175075651694,.1083633731056411
varmiss,csdid,367,1,2.74198344773479,.1147079132047004
varmiss,csdid,367,2,3.151714262456328,.1099278494404978
varmiss,jwdid,367,0,1.939471768887715,.0737077752700831
varmiss,jwdid,367,1,2.66363139450701,.0795665064791151
varmiss,jwdid,367,2,3.283459944790648,.0777309018147673
varmiss,jwdid_uc,367,0,1.939471768887723,.0847773219742198
varmiss,jwdid_uc,367,1,2.663631394507008,.0907174472359064
varmiss,jwdid_uc,367,2,3.283459944790637,.0853758685206126
varmiss,bjs,367,0,1.934405592920029,.0756127446530283
varmiss,bjs,367,1,2.657387356099207,.080687668021851
varmiss,bjs,367,2,3.280365478931344,.078353667149205
varmiss,bjs_wtr,367,0,2.090582702725442,.0788733952538618
varmiss,bjs_wtr,367,1,2.55877966627304,.0835759822145642
varmiss,bjs_wtr,367,2,3.062179115164327,.0811924871498235
varmiss,dcdh,367,0,1.945847678455014,.1024433517942596
varmiss,dcdh,367,1,2.447997121077649,.1294798192543829
varmiss,dcdh,367,2,2.998037132737812,.1215227241812426
varmiss,lpdid,367,0,1.807035406205206,.1051935004026282
varmiss,lpdid,367,1,2.39606282430625,.1519204055880966
varmiss,lpdid,367,2,2.990914552552777,.1476542263375532
varmiss,lpdid_rw,367,0,1.945848267054903,.1081163276323795
varmiss,lpdid_rw,367,1,2.574431066704733,.1553335903505549
varmiss,lpdid_rw,367,2,2.909776247335872,.1490990627054338
varmiss,sa,367,0,1.976753680347321,.0923957580383819
varmiss,sa,367,1,2.730138160765541,.1013135737244614
varmiss,sa,367,2,3.406095500477337,.106466372285019
varmiss,csdid,368,0,2.234438946832,.1038358896861393
varmiss,csdid,368,1,2.681984209957015,.1107747820057365
varmiss,csdid,368,2,3.094492104006842,.1057645510976418
varmiss,jwdid,368,0,2.003385903095598,.0712200888137856
varmiss,jwdid,368,1,2.805648187798478,.0863419555039011
varmiss,jwdid,368,2,3.320323401021094,.0797782397198936
varmiss,jwdid_uc,368,0,2.003385903095587,.0834699521221396
varmiss,jwdid_uc,368,1,2.805648187798444,.0961015451431995
varmiss,jwdid_uc,368,2,3.320323401021082,.0887056732112886
varmiss,bjs,368,0,2.025242238821193,.0731752288218337
varmiss,bjs,368,1,2.806799752550432,.0879997680449694
varmiss,bjs,368,2,3.315551800445974,.0803989462044464
varmiss,bjs_wtr,368,0,2.195561763123351,.0763662405869574
varmiss,bjs_wtr,368,1,2.666364092940057,.0879367903551166
varmiss,bjs_wtr,368,2,3.054603177712124,.0836993894270893
varmiss,dcdh,368,0,1.844878811384197,.0949895803929499
varmiss,dcdh,368,1,2.442931141681947,.1323890730499492
varmiss,dcdh,368,2,2.953475114692737,.1279980071269416
varmiss,lpdid,368,0,1.719384681948623,.0994730750989629
varmiss,lpdid,368,1,2.388392159116678,.1487206078954375
varmiss,lpdid,368,2,2.783727134270994,.1455996485714828
varmiss,lpdid_rw,368,0,1.844879829869386,.1020219187503303
varmiss,lpdid_rw,368,1,2.467035745569707,.1502233134213118
varmiss,lpdid_rw,368,2,2.676737352672101,.1462962763665827
varmiss,sa,368,0,2.016265846459835,.0906788846963435
varmiss,sa,368,1,2.835708891795226,.1036400116907128
varmiss,sa,368,2,3.389938909302903,.1052180616596958
varmiss,csdid,369,0,2.153129369250527,.1045573675661013
varmiss,csdid,369,1,2.533178454843373,.1120998495418865
varmiss,csdid,369,2,3.007356017794875,.109936340482758
varmiss,jwdid,369,0,1.973366655449009,.0685815907847503
varmiss,jwdid,369,1,2.583293088528048,.0818317824358451
varmiss,jwdid,369,2,3.219125503768285,.079973633194794
varmiss,jwdid_uc,369,0,1.973366655449003,.0787667778880004
varmiss,jwdid_uc,369,1,2.583293088528064,.090985624480275
varmiss,jwdid_uc,369,2,3.219125503768293,.0868375762033928
varmiss,bjs,369,0,1.987293021828464,.070172632332355
varmiss,bjs,369,1,2.556455874866515,.08432764456909
varmiss,bjs,369,2,3.219997681056157,.0805838038194434
varmiss,bjs_wtr,369,0,2.157852301379762,.0732127983306274
varmiss,bjs_wtr,369,1,2.52745522090845,.0847490773235379
varmiss,bjs_wtr,369,2,3.037587169407743,.0828073815335113
varmiss,dcdh,369,0,1.837315254907107,.0965538619900404
varmiss,dcdh,369,1,2.297720984834967,.133196511893028
varmiss,dcdh,369,2,3.168958628834146,.1312965908992564
varmiss,lpdid,369,0,1.741979180071568,.0970731221703378
varmiss,lpdid,369,1,2.209574316291381,.1469407984429495
varmiss,lpdid,369,2,3.104334974809293,.1531255008849663
varmiss,lpdid_rw,369,0,1.837316077631477,.1004722494230278
varmiss,lpdid_rw,369,1,2.313623772262101,.1498505114412284
varmiss,lpdid_rw,369,2,3.008808043766392,.1526754159058026
varmiss,sa,369,0,2.033918644424609,.0876025791453495
varmiss,sa,369,1,2.633335082237659,.099016905576106
varmiss,sa,369,2,3.287353311580736,.107431313924495
varmiss,csdid,370,0,2.140609503890833,.1032285406869563
varmiss,csdid,370,1,2.647987064853655,.113601337374777
varmiss,csdid,370,2,3.041006565232815,.112816278685319
varmiss,jwdid,370,0,1.828526610073131,.0670611292770695
varmiss,jwdid,370,1,2.525892970202517,.0775919973781154
varmiss,jwdid,370,2,3.187992843202444,.078950883790363
varmiss,jwdid_uc,370,0,1.828526610073122,.0789882614727581
varmiss,jwdid_uc,370,1,2.525892970202511,.091005178675735
varmiss,jwdid_uc,370,2,3.187992843202424,.0875250455948571
varmiss,bjs,370,0,1.824898668808601,.0689647645452392
varmiss,bjs,370,1,2.504758116983794,.0796522197539193
varmiss,bjs,370,2,3.204484796962788,.080050255724645
varmiss,bjs_wtr,370,0,1.977809357763363,.0709798219280455
varmiss,bjs_wtr,370,1,2.474413011051183,.0816747976483527
varmiss,bjs_wtr,370,2,2.978360774544853,.0827459190504442
varmiss,dcdh,370,0,1.745297630526077,.0871070741943125
varmiss,dcdh,370,1,2.298475176920902,.1165614696147914
varmiss,dcdh,370,2,2.886793476388624,.1223941172471152
varmiss,lpdid,370,0,1.602371828807398,.0927982003840597
varmiss,lpdid,370,1,2.209935812951761,.1323328924635172
varmiss,lpdid,370,2,2.907186254121466,.1438007446375181
varmiss,lpdid_rw,370,0,1.745296867254798,.095257282471386
varmiss,lpdid_rw,370,1,2.315174050656652,.1316534169331281
varmiss,lpdid_rw,370,2,2.730524839621637,.1480113861520992
varmiss,sa,370,0,1.809634953228981,.0878259662483968
varmiss,sa,370,1,2.517782555021184,.1002779607568734
varmiss,sa,370,2,3.244716657949843,.1042557997667179
varmiss,csdid,371,0,1.793462353713035,.0967329777893655
varmiss,csdid,371,1,2.343277961636813,.1133176814479723
varmiss,csdid,371,2,2.94060945867774,.1079218645964326
varmiss,jwdid,371,0,1.700212765822428,.067167230657606
varmiss,jwdid,371,1,2.482280151200634,.0798335573775834
varmiss,jwdid,371,2,3.278380174453134,.0761220588875726
varmiss,jwdid_uc,371,0,1.700212765822428,.0764190580694957
varmiss,jwdid_uc,371,1,2.482280151200627,.0949802015884155
varmiss,jwdid_uc,371,2,3.278380174453135,.0852425906567292
varmiss,bjs,371,0,1.705876443362399,.0692683235114826
varmiss,bjs,371,1,2.460582685891495,.0822695578795525
varmiss,bjs,371,2,3.267430607822462,.0771252537059512
varmiss,bjs_wtr,371,0,1.833878638076044,.0706704654979926
varmiss,bjs_wtr,371,1,2.320037155223872,.0831293494914442
varmiss,bjs_wtr,371,2,2.997363524689717,.0809834551712742
varmiss,dcdh,371,0,1.674303950622439,.0916217299967671
varmiss,dcdh,371,1,2.382855481445744,.1279388137047362
varmiss,dcdh,371,2,3.109577768129522,.1189530543090033
varmiss,lpdid,371,0,1.551961973632671,.0941212259522305
varmiss,lpdid,371,1,2.274018832859941,.1422486973460838
varmiss,lpdid,371,2,3.140272802785545,.1384820666293761
varmiss,lpdid_rw,371,0,1.674304576328786,.0952663904156387
varmiss,lpdid_rw,371,1,2.414898328146899,.1482684475268204
varmiss,lpdid_rw,371,2,3.039309846636416,.1390856181016553
varmiss,sa,371,0,1.718600139883933,.0831826018127706
varmiss,sa,371,1,2.497878565149812,.1026402759489972
varmiss,sa,371,2,3.2972455663074,.1034763871435652
varmiss,csdid,372,0,2.039209157463294,.1044038807420515
varmiss,csdid,372,1,2.649939432076202,.1079619493483004
varmiss,csdid,372,2,2.818530662187567,.106780228898541
varmiss,jwdid,372,0,1.862892126156106,.0710241955682018
varmiss,jwdid,372,1,2.715150201741773,.0765630989835282
varmiss,jwdid,372,2,3.066594189687825,.0772177168015495
varmiss,jwdid_uc,372,0,1.862892126156109,.0823697931397133
varmiss,jwdid_uc,372,1,2.715150201741778,.0844161061373704
varmiss,jwdid_uc,372,2,3.066594189687829,.0819692234608422
varmiss,bjs,372,0,1.87046901795668,.0718459087582967
varmiss,bjs,372,1,2.723662937423796,.0782264464090815
varmiss,bjs,372,2,3.073504548607161,.0778407175664062
varmiss,bjs_wtr,372,0,2.069721783909131,.0745476999237365
varmiss,bjs_wtr,372,1,2.690303164674333,.0798354981409286
varmiss,bjs_wtr,372,2,2.844798391131917,.0803993332389425
varmiss,dcdh,372,0,1.692365801121734,.0978430454834309
varmiss,dcdh,372,1,2.350707779059539,.1284214041065085
varmiss,dcdh,372,2,2.803223509994057,.1230693377318242
varmiss,lpdid,372,0,1.589150993318683,.101173137135337
varmiss,lpdid,372,1,2.18541362056207,.1411644953684044
varmiss,lpdid,372,2,2.771493000145091,.1407825277962491
varmiss,lpdid_rw,372,0,1.692366135153746,.1029267821219113
varmiss,lpdid_rw,372,1,2.338251147779872,.1469117848671433
varmiss,lpdid_rw,372,2,2.638447547699298,.1406629594300244
varmiss,sa,372,0,1.831384634927832,.0887513861626718
varmiss,sa,372,1,2.685570792940921,.0897072965235594
varmiss,sa,372,2,2.985245903309657,.0988497436716573
varmiss,csdid,373,0,1.916258542541431,.1037132419908863
varmiss,csdid,373,1,2.357287786010945,.1218568097677578
varmiss,csdid,373,2,2.993879066242668,.1135329266805653
varmiss,jwdid,373,0,1.808804928944752,.0686996677579157
varmiss,jwdid,373,1,2.551555463387166,.087069729258533
varmiss,jwdid,373,2,3.299062398450001,.0870086128745713
varmiss,jwdid_uc,373,0,1.80880492894475,.0783773883578091
varmiss,jwdid_uc,373,1,2.551555463387168,.0976354975689373
varmiss,jwdid_uc,373,2,3.299062398449992,.09540404497898
