s2,6,dr,aggregation,0
s2,6,dr,unprofiled,.4779999999999989
s2,6,dr_rc,total,3.442
s2,6,dr_rc,setup,.2390000000000001
s2,6,dr_rc,cell_extract,.033
s2,6,dr_rc,model_fit,2.407
s2,6,dr_rc,if_assembly,.1760000000000001
s2,6,dr_rc,cache_post,0
s2,6,dr_rc,cluster,0
s2,6,dr_rc,bootstrap,0
s2,6,dr_rc,aggregation,0
s2,6,dr_rc,unprofiled,.5870000000000002
head,7,reg,total,.944
head,7,reg,setup,.1210000000000001
head,7,reg,cell_extract,0
head,7,reg,model_fit,.3190000000000002
head,7,reg,if_assembly,.035
head,7,reg,cache_post,.001
head,7,reg,cluster,0
head,7,reg,bootstrap,0
head,7,reg,aggregation,0
head,7,reg,unprofiled,.4679999999999996
head,7,ipw,total,1.46
head,7,ipw,setup,.1300000000000001
head,7,ipw,cell_extract,0
head,7,ipw,model_fit,.8310000000000006
head,7,ipw,if_assembly,.036
head,7,ipw,cache_post,0
head,7,ipw,cluster,0
head,7,ipw,bootstrap,0
head,7,ipw,aggregation,0
head,7,ipw,unprofiled,.4629999999999992
head,7,dr,total,1.8
head,7,dr,setup,.1280000000000001
head,7,dr,cell_extract,0
head,7,dr,model_fit,1.156
head,7,dr,if_assembly,.045
head,7,dr,cache_post,.001
head,7,dr,cluster,0
head,7,dr,bootstrap,0
head,7,dr,aggregation,0
head,7,dr,unprofiled,.47
head,7,dr_rc,total,3.445
head,7,dr_rc,setup,.2380000000000002
head,7,dr_rc,cell_extract,.036
head,7,dr_rc,model_fit,2.42
head,7,dr_rc,if_assembly,.1590000000000001
head,7,dr_rc,cache_post,.002
head,7,dr_rc,cluster,0
head,7,dr_rc,bootstrap,0
head,7,dr_rc,aggregation,0
head,7,dr_rc,unprofiled,.5899999999999999
base,7,reg,total,.965
base,7,reg,setup,.1250000000000001
base,7,reg,cell_extract,0
base,7,reg,model_fit,.3270000000000002
base,7,reg,if_assembly,.039
base,7,reg,cache_post,0
base,7,reg,cluster,0
base,7,reg,bootstrap,0
base,7,reg,aggregation,0
base,7,reg,unprofiled,.4739999999999996
base,7,ipw,total,1.447
base,7,ipw,setup,.1190000000000001
base,7,ipw,cell_extract,0
base,7,ipw,model_fit,.8080000000000006
base,7,ipw,if_assembly,.049
base,7,ipw,cache_post,.003
base,7,ipw,cluster,0
base,7,ipw,bootstrap,0
base,7,ipw,aggregation,0
base,7,ipw,unprofiled,.4679999999999993
base,7,dr,total,1.775
base,7,dr,setup,.1220000000000001
base,7,dr,cell_extract,0
base,7,dr,model_fit,1.126
base,7,dr,if_assembly,.04
base,7,dr,cache_post,.004
base,7,dr,cluster,0
base,7,dr,bootstrap,0
base,7,dr,aggregation,0
base,7,dr,unprofiled,.4829999999999999
base,7,dr_rc,total,3.508
base,7,dr_rc,setup,.2420000000000001
base,7,dr_rc,cell_extract,.0980000000000001
base,7,dr_rc,model_fit,2.399
base,7,dr_rc,if_assembly,.1820000000000001
base,7,dr_rc,cache_post,.005
base,7,dr_rc,cluster,0
base,7,dr_rc,bootstrap,0
base,7,dr_rc,aggregation,0
base,7,dr_rc,unprofiled,.581999999999999
s2,7,reg,total,.9410000000000001
s2,7,reg,setup,.1210000000000001
s2,7,reg,cell_extract,0
s2,7,reg,model_fit,.3110000000000002
s2,7,reg,if_assembly,.044
s2,7,reg,cache_post,.004
s2,7,reg,cluster,0
